Errors,Blunders,Moves,Eq Move,Cost Move,Double Errors,Double Blunders,Doubles,Eq Double,Cost Double,Take Errors,Take Blunders,Takes,Eq Take,Cost Take,Eq Wrong Double,Cost Wrong Double,Eq Wrong Take,Cost Wrong Take,Outplay,Resign Errors,Resign Blunders,Eq Resign,Cost Resign,Take Resign Errors,Take Resign Blunders,Eq Take Resign,Cost Take Resign,Jokers,Anti Jokers,Rolls,Luck,Cost luck,Date,Score,Opp Score,Match Length,Result,Eq per Decision,Checker play,Cube play,Elo Level,Level,Opp Elo,Opp Eq per move,Opp mwc,Variation,Rated,Games,Opp Decisions,Double,Roll,Opp Double,Opp Roll
5,3,27,-0.765,-0.1595,1,1,2,-0.397,-0.0294,1,1,1,-0.317,-0.0499,-0.397,-0.0294,-0.317,-0.0499,0,0,0,0,0,0,0,0,0,4,1,57,2.21,0.6731,19/01/2015 8:37,5,0,5,1,-0.0493,-0.0283,-0.2379,1150,Beginner,1832,-0.0157,-0.0765,0,1,2,34,6,29,2,28
5,3,40,-0.534,-0.0796,1,0,5,-0.044,-0.0037,0,0,1,0,0,-0.044,-0.0037,0,0,0,0,0,0,0,0,0,0,0,4,8,109,-4.15,-0.7455,19/01/2015 15:31,0,6,5,0,-0.0125,-0.0133,-0.0073,1852,Expert,1780,-0.0384,-0.3745,0,1,2,70,9,56,6,55
18,5,88,-1.635,-0.2815,3,1,16,-0.325,-0.0242,0,0,3,0,0,-0.06,-0.0046,0,0,0,0,0,0,0,0,0,0,0,14,7,185,0.974,0.3702,19/01/2015 16:00,5,3,5,1,-0.0183,-0.0186,-0.0171,1743,Advanced,1780,-0.0154,-0.3295,0,1,7,114,17,94,13,95
15,10,81,-1.505,-0.2437,2,1,14,-0.166,-0.0142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,15,207,-4.013,-0.5192,8/08/2015 14:10,2,5,5,0,-0.0176,-0.0186,-0.0118,1757,Advanced,1780,-0.0273,-0.3118,0,1,5,97,12,103,16,106
3,1,29,-0.259,-0.0546,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,72,1.901,0.5371,9/08/2015 13:51,8,0,5,1,-0.0081,-0.0089,0,1930,World Class,1780,-0.0072,-0.0628,0,1,1,38,4,38,7,37
7,4,77,-0.916,-0.1037,3,2,18,-0.31,-0.0231,0,0,1,0,0,-0.027,-0.0021,0,0,0,0,0,0,0,0,0,0,0,6,1,157,4.241,0.4528,9/08/2015 14:13,6,1,5,1,-0.0128,-0.0119,-0.0163,1847,Expert,1780,-0.0129,-0.1324,0,1,6,78,15,80,14,83
11,5,92,-1.27,-0.212,4,1,12,-0.247,-0.0195,0,0,2,0,0,-0.011,-0.0008,0,0,0,0,0,0,0,0,0,0,0,10,9,201,-1.928,-0.506,9/08/2015 15:37,3,5,5,0,-0.0143,-0.0138,-0.0177,1819,Expert,1780,-0.0204,-0.2439,0,1,5,102,9,101,24,100
4,0,28,-0.264,-0.0881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,61,0.843,0.4213,9/08/2015 15:37,2,0,1,1,-0.0094,-0.0094,0,1907,World Class,1780,-0.0139,-0.1254,0,1,1,27,6,37,5,36
0,0,21,-0.022,-0.0014,1,1,3,-0.082,-0.0051,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,56,0.536,0.3687,9/08/2015 15:06,8,0,7,1,-0.0042,-0.0011,-0.0205,1996,World Champ.,1721,-0.0427,-0.1387,0,1,1,27,5,28,5,28
13,6,78,-1.376,-0.1265,2,1,11,-0.184,-0.0146,1,1,4,-0.521,-0.0384,0,0,-0.506,-0.0374,0,0,0,0,0,0,0,0,0,9,6,160,2.604,0.4461,9/08/2015 15:34,7,3,7,1,-0.0224,-0.0176,-0.047,1664,Advanced,1715,-0.0212,-0.2109,0,1,7,98,19,81,14,83
6,2,56,-0.519,-0.0836,1,1,9,-0.19,-0.0147,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,122,2.064,0.3402,16/08/2015 15:15,8,0,5,1,-0.0107,-0.0093,-0.019,1884,Expert,1801,-0.03,-0.1936,0,1,2,58,9,63,6,62
18,8,118,-1.692,-0.1705,3,2,9,-0.279,-0.0279,1,1,3,-0.451,-0.0334,-0.279,-0.0279,-0.451,-0.0334,0,0,0,0,0,0,0,0,0,10,14,277,-3.404,-0.532,16/08/2015 15:47,4,7,7,0,-0.0186,-0.0143,-0.0609,1737,Advanced,1759,-0.0163,-0.268,0,1,6,135,22,142,27,143
5,3,37,-0.547,-0.054,3,1,6,-0.19,-0.0144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,76,3.474,0.4187,16/08/2015 15:55,5,0,5,1,-0.0171,-0.0148,-0.0317,1766,Advanced,1509,-0.0349,-0.1017,0,1,2,33,7,38,6,38
16,7,78,-1.977,-0.4076,3,1,18,-0.311,-0.0362,0,0,3,0,0,-0.073,-0.0064,0,0,0,0,0,0,0,0,0,0,0,5,6,166,-0.178,0.5401,17/08/2015 20:09,7,3,5,1,-0.0231,-0.0253,-0.0148,1650,Advanced,1823,-0.03,-0.3292,0,1,6,84,6,89,11,87
23,6,104,-1.621,-0.3094,1,1,7,-0.089,-0.0058,2,2,2,-1.364,-0.1487,-0.089,-0.0058,-0.419,-0.0263,0,0,0,0,0,0,0,0,0,6,5,237,-1.792,-0.5631,17/08/2015 20:31,5,12,7,0,-0.0272,-0.0156,-0.1614,1568,Intermediate,1627,-0.022,-0.4116,0,1,6,110,23,122,14,121
26,9,84,-2.951,-0.2888,4,1,30,-0.252,-0.0213,1,1,3,-0.283,-0.0243,-0.077,-0.0063,0,0,0,0,0,0,0,0,0,0,0,10,15,183,-3.146,-0.4942,17/08/2015 20:51,2,7,7,0,-0.0298,-0.0351,-0.0162,1516,Intermediate,1633,-0.0332,-0.2496,0,1,7,98,13,89,14,89
10,4,62,-1.211,-0.1101,2,1,13,-1.174,-0.1013,0,0,1,0,0,-1.174,-0.1013,0,0,0,0,0,0,0,0,0,0,0,13,10,129,2.577,0.4031,19/08/2015 18:38,5,0,5,1,-0.0314,-0.0195,-0.0838,1484,Intermediate,1628,-0.0301,-0.2575,0,1,3,71,10,65,7,64
16,4,74,-1.186,-0.1313,1,1,11,-0.092,-0.005,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,14,216,-4.991,-0.5201,19/08/2015 19:05,0,7,7,0,-0.0145,-0.016,-0.0066,1815,Expert,1949,-0.0184,-0.2025,0,1,4,108,14,113,21,111
5,1,33,-0.477,-0.1373,1,1,6,-0.109,-0.0162,0,0,2,0,0,-0.109,-0.0162,0,0,0,0,0,0,0,0,0,0,0,3,1,70,1.203,0.4617,20/08/2015 7:27,5,0,5,1,-0.0143,-0.0145,-0.0137,1819,Expert,1626,-0.0357,-0.161,0,1,1,25,2,36,4,35
20,8,130,-2.244,-0.3342,2,1,32,-0.137,-0.0098,1,1,2,-0.319,-0.0515,-0.021,-0.0015,-0.319,-0.0515,0,0,0,0,0,0,0,0,0,14,12,307,2.071,0.3742,21/08/2015 8:00,8,3,7,1,-0.0165,-0.0173,-0.0134,1779,Advanced,1619,-0.0314,-0.5025,0,1,7,147,32,157,29,157
34,12,128,-3.079,-0.4196,3,2,20,-0.429,-0.0453,0,0,1,0,0,-0.307,-0.0348,0,0,0,0,0,0,0,0,0,0,0,21,20,302,1.263,0.4535,22/08/2015 9:31,11,6,9,1,-0.0235,-0.0241,-0.0204,1641,Advanced,1595,-0.025,-0.5095,0,1,8,168,22,156,28,159
9,3,77,-0.708,-0.1427,1,1,3,-0.082,-0.0206,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,159,0.502,0.4692,22/08/2015 9:58,3,2,3,1,-0.0098,-0.0092,-0.0205,1902,World Class,1687,-0.0126,-0.2123,0,1,3,81,8,83,10,83
13,6,49,-1.507,-0.274,1,0,2,-0.047,-0.0117,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,135,1.934,0.5384,22/08/2015 10:15,5,0,3,1,-0.0299,-0.0307,-0.0156,1515,Intermediate,1797,-0.0218,-0.2967,0,1,2,66,11,67,10,67
11,1,48,-0.55,-0.1355,1,1,1,-0.284,-0.0282,0,0,0,0,0,-0.284,-0.0282,0,0,0,0,0,0,0,0,0,0,0,7,6,113,2.315,0.5411,22/08/2015 10:26,3,0,3,1,-0.017,-0.0115,-0.2833,1768,Advanced,1647,-0.0087,-0.0901,0,1,2,42,14,60,12,58
5,2,25,-0.346,-0.1002,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,54,0.992,0.4651,22/08/2015 10:33,3,0,3,1,-0.0124,-0.0138,0,1855,Expert,1559,-0.0228,-0.1139,0,1,1,20,2,28,5,28
9,3,61,-0.953,-0.104,2,1,5,-0.426,-0.0356,0,0,1,0,0,-0.408,-0.0344,0,0,0,0,0,0,0,0,0,0,0,11,5,128,3.971,0.5289,22/08/2015 18:03,8,2,7,1,-0.0206,-0.0156,-0.071,1699,Advanced,1843,-0.0219,-0.0969,0,1,3,53,15,68,11,68
35,17,161,-3.776,-0.4589,4,3,18,-0.396,-0.0277,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,26,372,-2.062,-0.4634,22/08/2015 18:59,8,9,9,0,-0.0232,-0.0235,-0.0209,1648,Advanced,1648,-0.0264,-0.5752,0,1,8,201,32,189,36,188
18,6,129,-1.683,-0.2242,1,0,10,-0.078,-0.0067,1,0,4,-0.057,-0.0091,0,0,-0.057,-0.0091,0,0,0,0,0,0,0,0,0,18,11,287,0.325,-0.6063,22/08/2015 20:39,6,7,7,0,-0.0127,-0.013,-0.0096,1849,Expert,1809,-0.0142,-0.3061,0,1,9,164,26,143,30,140
14,8,74,-1.421,-0.1814,1,1,10,-0.117,-0.0101,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,167,-2.603,-0.4297,22/08/2015 21:30,2,10,7,0,-0.0181,-0.0192,-0.0106,1748,Advanced,1834,-0.0093,-0.0834,0,1,3,76,13,84,19,84
18,9,78,-1.96,-0.4352,2,0,19,-0.134,-0.0212,2,2,3,-0.956,-0.1203,0,0,-0.956,-0.1203,0,0,0,0,0,0,0,0,0,17,17,221,1.525,0.5939,23/08/2015 11:47,7,4,7,1,-0.0305,-0.0251,-0.0495,1502,Intermediate,1742,-0.0347,-0.5646,0,1,4,89,16,116,21,117
19,8,91,-1.935,-0.2032,4,3,11,-0.391,-0.0248,2,2,4,-0.661,-0.0616,-0.09,-0.0059,-0.341,-0.0442,0,0,0,0,0,0,0,0,0,14,9,199,3.264,0.6356,23/08/2015 12:12,10,2,9,1,-0.0282,-0.0213,-0.0701,1548,Intermediate,1891,-0.0155,-0.1759,0,1,6,128,16,99,23,97
36,14,185,-4.311,-0.6411,3,2,14,-0.395,-0.0246,0,0,4,0,0,-0.395,-0.0246,0,0,0,0,0,0,0,0,0,0,0,31,34,435,-1.968,0.1283,27/08/2015 22:29,9,7,9,1,-0.0232,-0.0233,-0.022,1648,Advanced,1719,-0.0373,-1.0456,0,1,11,251,33,219,36,217
21,10,124,-2.658,-0.171,4,4,14,-0.625,-0.0351,1,1,3,-0.363,-0.0216,-0.225,-0.0123,-0.363,-0.0216,0,0,0,0,0,0,0,0,0,22,14,273,6.268,0.4968,30/08/2015 11:26,9,2,9,1,-0.0259,-0.0214,-0.0581,1595,Intermediate,1755,-0.0192,-0.2228,0,1,8,167,18,140,17,138
15,5,72,-1.266,-0.1184,2,2,10,-0.312,-0.0172,0,0,4,0,0,-0.312,-0.0172,0,0,0,0,0,0,0,0,0,0,0,10,13,209,-3.99,-0.6946,19/09/2015 18:00,2,9,9,0,-0.0183,-0.0176,-0.0223,1743,Advanced,1729,-0.0232,-0.3299,0,1,5,137,16,109,15,106
31,15,103,-3.287,-0.2993,3,1,11,-0.297,-0.0219,2,2,4,-0.8,-0.0765,-0.24,-0.0163,-0.642,-0.069,0,0,0,0,0,0,0,0,0,20,22,254,-2.955,-0.5255,19/09/2015 18:33,5,9,9,0,-0.0371,-0.0319,-0.0731,1371,Casual Player,1759,-0.0339,-0.373,0,1,7,127,24,127,17,125
15,4,73,-1.002,-0.2241,1,1,2,-0.102,-0.0079,1,1,1,-0.098,-0.0085,-0.102,-0.0079,-0.098,-0.0085,0,0,0,0,0,0,0,0,0,13,14,204,-0.617,0.2511,4/10/2015 13:23,5,4,5,1,-0.0158,-0.0137,-0.0666,1791,Advanced,1780,-0.0287,-0.5769,0,1,4,88,18,116,19,117
0,0,17,-0.021,-0.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,39,0.987,0.4933,4/10/2015 14:25,1,0,1,1,-0.0012,-0.0012,0,2042,World Champ.,1780,-0.0009,-0.0057,0,1,1,19,4,19,2,19
17,5,73,-1.3,-0.1178,1,0,10,-0.06,-0.0032,0,0,4,0,0,-0.06,-0.0032,0,0,0,0,0,0,0,0,0,0,0,4,14,163,-6.791,-0.5592,4/10/2015 14:25,0,7,7,0,-0.0156,-0.0178,-0.0043,1794,Advanced,1780,-0.027,-0.1997,0,1,5,99,13,82,15,80
18,7,74,-1.573,-0.1677,1,0,9,-0.052,-0.0028,2,1,4,-1.597,-0.0873,0,0,-0.061,-0.0037,0,0,0,0,0,0,0,0,0,14,8,161,5.234,0.6284,11/10/2015 10:19,9,1,9,1,-0.037,-0.0213,-0.1269,1373,Casual Player,1908,-0.0177,-0.1013,0,1,4,78,14,85,19,85
11,7,68,-1.684,-0.1219,3,1,14,-0.391,-0.0703,1,1,2,-0.375,-0.0316,-0.317,-0.0656,-0.375,-0.0316,0,0,0,0,0,0,0,0,0,8,8,147,-0.766,-0.351,17/10/2015 13:56,3,8,7,0,-0.0292,-0.0248,-0.0479,1529,Intermediate,1833,-0.0148,-0.1014,0,1,5,74,14,76,12,81
34,9,135,-2.499,-0.2942,3,1,16,-0.468,-0.0349,1,1,5,-0.579,-0.0315,0,0,-0.579,-0.0315,0,0,0,0,0,0,0,0,0,21,31,335,0.709,0.5267,17/10/2015 14:33,9,6,9,1,-0.0227,-0.0185,-0.0498,1657,Advanced,1865,-0.0232,-0.2741,0,1,7,129,31,177,32,176
10,5,43,-0.96,-0.136,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,105,1.79,0.2227,17/10/2015 19:01,5,0,5,1,-0.0196,-0.0223,0,1719,Advanced,1855,-0.0418,-0.2734,0,1,2,44,9,53,6,51
20,9,104,-2,-0.1387,0,0,17,-0.006,-0.0003,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,18,231,5.668,0.4225,17/10/2015 19:29,9,1,9,1,-0.0163,-0.0192,-0.0003,1782,Advanced,1828,-0.0223,-0.1609,0,1,5,103,18,122,14,120
12,4,59,-1.218,-0.2127,2,2,6,-0.621,-0.0442,0,0,2,0,0,-0.396,-0.03,0,0,0,0,0,0,0,0,0,0,0,11,4,135,2.688,0.5092,17/12/2015 20:14,8,5,7,1,-0.0274,-0.0206,-0.0777,1563,Intermediate,1780,-0.0245,-0.2616,0,1,4,68,13,79,6,79
11,6,53,-1.232,-0.1829,2,2,2,-0.238,-0.019,0,0,1,0,0,-0.238,-0.019,0,0,0,0,0,0,0,0,0,0,0,9,4,126,2.465,0.5376,29/12/2015 20:31,5,1,5,1,-0.0263,-0.0232,-0.0793,1587,Intermediate,1668,-0.0212,-0.1307,0,1,3,73,13,65,10,62
24,8,138,-2.481,-0.5871,6,0,13,-0.362,-0.0413,1,1,3,-0.187,-0.0158,0,0,-0.187,-0.0158,0,0,0,0,0,0,0,0,0,14,13,347,0.516,0.6464,29/12/2015 21:36,7,6,7,1,-0.0197,-0.018,-0.0343,1717,Advanced,1935,-0.0118,-0.4504,0,1,6,171,24,185,27,184
12,4,132,-0.971,-0.2142,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,288,-0.683,0.4296,18/02/2016 18:36,7,6,7,1,-0.007,-0.0074,0,1948,World Class,1908,-0.0115,-0.297,0,1,6,139,20,155,20,152
17,7,105,-1.954,-0.2255,0,0,8,0,0,2,2,3,-1.037,-0.0698,0,0,-1.037,-0.0698,0,0,0,0,0,0,0,0,0,18,22,281,-2.345,-0.3957,18/02/2016 21:08,4,9,9,0,-0.0258,-0.0186,-0.0942,1596,Intermediate,1941,-0.0087,-0.1314,0,1,5,120,34,146,20,145
9,3,47,-0.753,-0.1036,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,95,3.15,0.5166,18/02/2016 21:24,5,0,5,1,-0.0157,-0.016,0,1793,Advanced,1780,-0.0158,-0.068,0,1,2,39,7,51,9,50
